words,sentiment_coeff
poses,-0.49313613656839517
royal,0.7714797554703621
interview,-0.48749459389329486
struggled,-0.4876309237336985
controversial,0.7875362790786854
arrive,-0.5110251967342792
c,0.48961086425755296
discusses,-0.49027432412837757
comments,0.7947205326705644
recording,0.7752982235583779
accountable,-0.4872310575533854
iowa,-0.47994866601932257
raging,-0.49728190235595926
samples,0.5179595849373717
environment,0.5018271373038157
specifically,0.5107181609882157
greatest,-0.492542975952624
men,0.4865944272914831
lakh,0.7887230131882524
operating,-0.48849876433659833
canadian,-0.4917703570364425
particular,0.5292173992452294
regulatory,-0.7820395435950994
surface,0.5073636986148262
shops,0.49266527688324485
channel,-0.49935723277235367
isolated,0.5120605647288872
ancient,0.4945008695323788
charge,0.787015640939777
centres,0.8108902769890325
discussion,0.4929605374509933
ema,-0.5122523740625533
vs,0.49715258494670816
alarming,-0.49894716048745313
studying,0.498624105840391
customer,0.773923669734149
darkest,-0.48671747736017795
bubble,0.7737700254567271
blow,-0.49699502731611694
perfect,-0.4977398155694063
corrupt,-0.48583803828440786
flags,-0.5015779293018355
bodies,0.7940156644329064
transport,0.48832654612477433
supposed,0.48857915649360933
therefore,0.4988428941969508
sabcnews,-0.49424444794487643
suffer,-0.4928063316959465
louisiana,0.7868615314143522
scottish,-0.7842971246076811
nih,0.49786672068394056
units,-0.4854095871905647
twice,0.8034936528754625
creating,-0.4905198307274017
movie,0.4982420772327968
ramped,-0.49217170922159165
thus,0.49919879541501316
selected,-0.48706478679833404
confirming,0.4879099670767083
promises,-0.48630967600486513
unlike,-0.5048118850630587
slowing,-0.49532459719826016
assess,0.4870847655410905
involved,0.5136665402247947
photo,0.7911547097201928
duty,0.48617749255924697
planet,0.7946701084649304
wish,-0.5050218420847743
southafrica,-0.4876950536597756
pain,0.8085516784816253
religious,0.49411866068314275
putin,-0.48350211777516605
rock,0.4907239892552979
requirements,0.49536395282169776
realdonaldtrump,0.7946377774281306
blog,0.5048266778762419
roughly,-0.48232371202322394
investigating,0.5174329559604686
possibly,-0.4943774446467054
nobody,0.8034185373265388
charged,-0.4998857001779997
governors,-0.48650443698324397
airborne,0.5162368282351514
zoo,0.7972338733385361
barely,0.7953285886206409
treated,-0.495814426698212
contracts,-0.4872363485110302
holds,0.4925285577219067
funny,-0.4992219730085434
individual,0.8022224237597263
sitting,-0.5023656461041159
protective,-0.4990489261099536
happens,-0.4890323728512276
quietly,0.48597767770923417
projection,0.7772493570741905
leaked,0.5219347162974651
sii,-0.4966100934525841
desk,-0.4799874201863945
weary,-0.5062202324786557
hybrid,0.8069063930989924
leads,-0.48948553590042476
illinois,0.8279002414984928
ivermectin,-0.49753699709806615
soared,0.7824345136710332
safeguards,-0.4873018911958733
reduction,-0.4875827033843638
exposure,0.4943690187000102
agencies,-0.49017552832236283
accurate,0.502924779353013
ran,-0.4955627627671406
kuwait,0.4968680910574035
expectations,0.7799293126629712
matt,-0.4866642503028319
implications,-0.5092031018879419
firms,-0.49147861763090744
deficit,-0.48725158335600405
aim,-0.4923844824765781
directly,-0.48940433113419846
postpone,0.7880551574486563
allows,-0.4954449194960296
basketball,-0.48842071636229356
lol,-0.4964230288566563
traveling,-0.49700615387979336
headlines,-0.5164879214956433
closures,0.4928147087074159
warnings,-0.4880751978553035
confirm,0.49600216481606574
narendra,-0.4925771085791498
mother,0.5030167107571787
toured,0.7743445878271356
intensive,-0.4959350423629546
adviser,0.7738675772404778
zimbabwe,0.7743566531274425
toronto,-0.7986294711713695
podcast,-0.5003527276552067
bigger,0.4997982802044944
advance,-0.48296165484934417
contraction,0.7899405406016304
doubling,-0.4888641831853632
camera,-0.49409614202399205
incompetence,0.7996990038479631
denied,-0.814188912804983
wearamask,-0.4962900148351955
stuck,0.49072350758238
launching,-0.4931779655037528
stages,-0.506965835565303
cultural,-0.4962568656440063
covering,0.4946312257859833
younger,-0.5112340510920069
armed,-0.4855387512414419
knowledge,0.49875425668830636
manufacturers,-0.5003088814183746
gold,-0.4860640355964109
believes,-0.49739509681804545
producing,-0.5019992798196559
spoke,-0.49016211053651054
distributed,-0.4889954110354535
driven,-0.49431591638363903
covidiots,0.8066374147500895
polio,-0.49812024564472573
cross,0.7977206165566447
preliminary,0.7827635478566694
corruption,0.8021804862958842
built,-0.48590301361486005
virtually,0.7946926353319393
cards,-0.5017586451668988
paused,-0.5062116836577758
crossed,-0.48547053910402
diego,0.7911293629832128
reaches,0.778807933652263
inflation,0.4927503959547126
joke,-0.49839636842906876
statewide,0.8068986760461162
unfair,0.49110748546939487
onset,0.8093793043925519
oneday,0.7868568288367106
extension,-0.5071947169743236
housing,0.48823126757597607
overcome,-0.5004671557483674
ramps,-0.4887969960429885
catching,0.50212963273992
oral,-0.48510880162405157
tory,0.5018424424885731
roundup,-0.4885079157400075
possibility,-0.49472588161801734
rolled,-0.49145971040666336
unable,0.4950163955058269
blaming,0.49711431670181677
anywhere,-0.4903652842869351
granted,-0.48381711899461083
dec,0.8069760121649264
traffic,0.7729980400792522
memorial,0.4902719346077717
express,0.49868468843891395
hospitalized,-0.4952803376778018
victim,0.7934828635951043
passes,-0.4901949316784392
addition,0.7789699469339837
vax,-0.4962877900517275
loved,-0.5018774300092886
conservative,0.49810334579566234
folks,-0.4960330343755152
sudden,-0.4875201154613834
difference,0.49304783721866546
victory,0.8038872514823148
hell,0.7985159560688243
arm,-0.5148433119443746
saving,0.4966744120450515
tightens,0.4926245476463407
remaining,0.48932696092936295
room,-0.49849509297246064
zone,0.7980053547598306
colossal,0.7978031754913673
appearance,0.49721794912170525
ignore,0.5048522153808758
sri,0.4929458356851711
exit,-0.49229680727262487
flareup,0.7759448095286271
king,-0.5006046076368021
matters,0.49507995189303966
rid,-0.49850290986704376
century,-0.4969491661580053
matthancock,-0.4997842925814079
risen,0.8226150696580959
arabicemirates,0.49144109316202256
explosive,0.7897915739990431
cruise,-0.49567994540463534
prevented,-0.4977599508520471
proved,0.49383287836243056
stadium,0.4915667977573313
praise,-0.49431452206627563
appeal,-0.4891202868156342
legislature,-0.5028099985027116
finish,0.4837431733341967
location,-0.48699280238941045
relaxed,0.4951165376964361
ramping,-0.48830894443217776
eligibility,-0.7937269868414232
tightened,-0.4845415419337995
oman,0.7870149485567914
tourist,0.7915833352715905
prison,-0.4957873281055847
materials,-0.48258390041352933
businessinsider,-0.49316106049584085
ends,0.4903010320874175
sequencing,0.5380786104834087
sporting,-0.4879196672245535
scam,-0.48958767130288444
encouraging,0.7998787208244013
asymptomatic,0.7978310823508103
topped,0.7956423377999987
james,0.785628860958065
oneyear,0.7877313463411292
therapy,0.496591046499546
upcoming,0.49231079806151484
sanctions,-0.4912516731892542
otherwise,0.4987095746034234
bolsonaro,0.8270799503125815
ambitious,0.5056301576101204
suspension,-0.8221856468684442
campaigns,-0.49983570365267493
breakingnews,-0.48369904738708486
proposal,0.48056794020200827
classes,0.49523071544230945
millionth,-0.49132552688553827
poorest,-0.4973410235578034
affairs,0.48128513529099326
expressed,-0.4973954278239729
decade,-0.502196794264099
combating,-0.48521924281238327
carrier,-0.4836373480671957
thread,-0.4915471434728453
specific,0.5172161402104952
stayathome,-0.4962529541533457
obvious,0.4970238574028049
helps,0.5079613943109056
accelerating,-0.49159151904288795
youth,0.5055701455960718
nsw,0.7809646800598796
funded,0.4935050492959115
exporting,-0.4858925600380694
benefit,-0.49754982405628007
crises,-0.49854073654843445
rises,-0.49129666183853643
restrict,0.49294233887004707
ventilators,-0.49205202788692914
logged,0.7795846667324364
totally,0.4979991020086661
promote,0.48883670863201717
dozens,-0.4935861705434447
rival,-0.48623833650970355
threatened,-0.49990634790217764
disneyland,0.49917416439157525
protocol,0.4894213167139121
charity,0.4830795677376835
ruling,0.4986600213790089
felt,-0.49215653388431263
cautious,-0.7833727080388764
friend,-0.49525072048787855
gain,0.5103278462265234
ten,0.7838886013456664
trace,0.5096275038678463
mutating,0.5007973056439312
lagging,-0.48494185309974086
checks,0.5059640211007779
seoul,-0.788446128794874
hearing,0.7806745347937557
vice,0.7803274227223723
politically,-0.5002996139754569
recovers,-0.49763099198177213
tensions,-0.4884293330815459
informed,-0.49074292911795975
delivering,-0.4877756859697635
hill,0.7885261609337246
identify,0.5123707136876166
forms,-0.49591421422288734
trip,-0.48265849972283414
answers,0.510285607053892
industries,-0.5000992806216138
letting,0.4945264775525986
aftermath,-0.4979267696815378
vastly,0.7915211701406566
employment,0.49199227595107925
fleet,-0.47930987164041455
iraq,-0.4864876265466405
cooperation,-0.4834525399573764
practice,0.49315934352803675
smaller,0.48939642925275345
tier,0.7968368750963611
jordan,-0.776258991951164
empty,0.49731029912632485
loans,-0.4929181827171261
written,0.486946703520596
letter,-0.4877662464549999
panic,-0.5058074438265264
sealed,-0.49123462025471776
minutes,0.7854277767782718
impossible,0.49219715651280127
mike,0.7739918926788947
alongside,-0.49020600279005533
raced,0.8031158171862347
cia,0.7822609573092094
eye,-0.4998250025471542
proportion,-0.4865290857857375
universal,-0.493573629132974
tighten,0.49008410678916925
eve,0.803670828549215
ignored,0.5030424736276446
concerning,0.4941074366212895
warn,-0.4850653155330944
grocery,-0.4917136406453484
headline,-0.4930091097249512
covishield,-0.4957390146614701
christmas,0.48767805337226744
norway,0.8087838626955881
restricted,0.7988689483289968
gains,-0.4899864189658363
rebound,-0.7983797258674238
purpose,0.5071856230026647
singleshot,-0.4838710362973687
reopens,-0.4881472756177555
commissioner,-0.49226640097286606
waves,-0.5033540020102898
gavin,-0.4869347687155989
supported,-0.4950247541961585
containing,0.4871825984110813
sen,-0.4855258655771549
shape,0.5010492747311823
macron,-0.48152618882173637
dc,-0.490346338465227
holidays,0.7996915235884403
banks,-0.48399426977718346
committed,-0.48218381344077155
johns,0.7858510697334256
protected,-0.4926439815601567
melbourne,0.773746953520819
latin,-0.49766229180777977
metro,-0.49142492508902813
neighbor,-0.4854816408519548
slightly,-0.48886886409498836
battered,0.4848963481400953
scott,0.48975736032320183
remained,0.49552284883032666
cabinet,-0.8036328663013275
weak,-0.4923703561832944
combined,-0.4911954540701867
buying,-0.508274998085783
spacex,-0.49138634732728265
embarked,-0.7972093866620749
usually,0.49771689432850513
interim,0.7747051139323969
range,0.4880737145849057
wealth,-0.48846754290009187
owners,0.49585804325537297
commitments,-0.4933685108131179
minnesota,-0.4865628219983668
finances,0.49251819381492395
forcing,-0.48974462545699754
orange,-0.4905964084146233
lied,0.5075106331573526
guy,-0.5012116481895736
imagine,0.4909550518719773
hurtling,-0.48907615996484965
worker,0.7903583240151097
pulled,0.7832294395575998
speech,0.8085675365638556
incompetent,0.805667351532318
aiming,-0.4943593663933542
ceremony,0.7956754882899646
apart,0.4968969954470081
spikes,-0.4924441686406541
mp,0.49407053991614835
hopkins,0.7859788484085929
opens,-0.49472068327741775
arizona,-0.5004395627894053
heavily,-0.49063915221857385
operator,-0.4850658852383622
remove,-0.486623772842397
balance,-0.49769578206982984
bharatbiotech,-0.4931350031651301
l,-0.5119056675136877
radio,-0.4912073635588361
mutates,0.5043353367488317
whatever,0.5117980373159539
organizations,-0.49482828298803394
israelis,0.8063877200643752
surfaces,0.5001693172961806
commercial,0.49606326495860575
emerge,-0.49224775560922474
joined,-0.4844260737258938
fail,0.5062673326793123
parasite,-0.49886856816095465
chairman,-0.777223357417059
racing,0.4953364981468118
improved,0.4835644825320076
passing,0.4927182446577901
suffers,-0.4873915424126444
showcasing,-0.48561241389692733
evil,0.5123596135735707
closest,-0.49059555400867627
hosting,-0.490498281975165
levelwithamerica,0.7779814298800072
gathering,-0.4992581662010298
estimate,-0.4850823733786734
ny,-0.49246568735484025
rivals,-0.4985928291054048
sort,0.5047208324203759
anheuserbusch,-0.49762708439428316
filipinos,-0.49493072082056105
mourning,0.7790248190524082
eradicate,0.5021973403334491
resilience,0.5000631981704872
admit,0.4970911013124452
labs,0.5187284555936528
flew,-0.5070552555604428
badly,-0.496935918317787
kicked,0.4945190880261545
bangkokpost,0.770796642692169
everywhere,0.5013162006637525
harm,0.5064923113908447
pick,0.49606055119982007
dolphin,-0.4939681686182509
syndrome,0.5067539093947352
developer,0.48985446143723516
saved,0.7980946894242836
excuse,-0.5068251938702795
disney,0.7906572086586721
tom,0.7850359462625488
freepalestine,-0.4894506265753153
feeling,0.49659494181333214
originally,-0.4932764717714492
escape,0.5130788742633194
taxes,0.48660981891324406
fixed,0.49960611573153396
nice,-0.49921790190277254
scary,0.5059975008967023
heading,0.4902447576236617
containment,0.4934589215179958
quebec,-0.4899218809375961
monitoring,-0.4836616796046761
mentioned,0.4986917316223115
connection,-0.49697703578005636
e,-0.5113579884132653
terrible,-0.4979922795815208
procurement,-0.7834515477713396
indiana,0.7904842081964989
suddenly,0.5113810564193878
colombia,0.4863569743030505
breaks,-0.4842928608927395
content,-0.49792398465832904
rush,-0.4957488967420916
fix,0.5039986009998368
veterans,0.49097292703253165
cannabis,0.4892793279161996
requirement,-0.5013908295099547
al,0.5046987325771576
chaos,0.49359652420442435
targeted,0.49199517450887315
proper,0.49833478513332863
beer,0.4922790791811142
expecting,-0.4884984824361137
destinations,0.7747024166014805
emergent,0.7791768642328529
options,-0.4931993402978242
presented,0.4876878399303661
controlling,0.5205686551402021
minimum,0.48721662310700403
staying,0.4960958908017165
rallies,0.5019929484703984
aware,0.50092959846472
respond,-0.4952037727212106
clot,-0.5030884736154833
amidst,-0.4883729360276376
transparency,0.48667071141029167
picture,-0.489906005140741
conservatives,0.5045645002615358
reaction,0.5092562891817314
convention,-0.800776240033032
subscribe,-0.49281194189157107
surprise,0.5030578863340426
percentage,0.7834390073619577
sharply,-0.7837520502050848
presidential,0.7774382976085205
appear,-0.500974864985475
implemented,-0.4943468136712571
biotechnology,-0.4834939005344005
unclear,-0.4932651267792938
versions,0.49192651150892264
aircraft,0.7931966288517109
enemy,-0.4972220256073882
english,-0.48859902285088586
approve,-0.4926963923910115
appetite,0.8054617031790727
broken,-0.4889672265816718
asks,-0.498377833708504
exchange,-0.4909006945170048
impeachment,0.8042909537474474
cares,-0.49901249683666893
traditional,0.48705721596231416
shortfall,-0.7895596705116388
everyday,0.5031422730972177
funeral,-0.4843808603113945
proud,-0.4925798600485641
hide,0.5106080361382441
adapt,-0.4929865570283711
improbable,-0.49402296138455376
yearround,0.4870637345204548
described,0.5028913717732593
stress,0.5179390525147587
rescue,-0.49488894817017876
concert,0.7940696002160932
dramatic,0.48445570233463914
plasma,0.8089718823728639
hall,0.7934493279565846
ur,-0.5053728199620648
arkansas,0.7869050013998764
diplomacy,-0.48719026810686633
ppe,0.4930193914635203
downfield,0.48713435005355243
ii,0.7742774848734968
prepandemic,-0.48663765077020965
david,0.48902543489436984
lawsuit,-0.4930262357042254
nearing,0.8016839312738553
truly,-0.4988714395055923
station,0.4860829092628183
ruled,-0.5002088560021453
ayurveda,-0.4998876278568053
soaring,-0.48938010291935397
enforce,-0.5027246847257978
basis,0.5023969090840723
merck,-0.48012398010973817
npr,0.5020999721387955
cited,-0.48341282142923775
crazy,-0.49692633439105177
closes,-0.4865839328422076
irish,-0.811222842738334
understated,0.7975947305047053
supporters,0.8094796147326302
hence,0.5102661521890856
vowed,0.48842240276421756
desperate,0.4916623111249085
neighbouring,-0.4845149877282343
weight,-0.48239196350938107
arrivals,-0.4915122101960755
creates,-0.49399884825012347
powerful,0.4910049079795075
northwest,-0.49668335236530914
ethnic,0.5085685256383414
standard,-0.4836253135330231
summit,0.7895226492562535
occupation,0.4883775188881113
improving,-0.4874534978296812
patrick,0.7840783966564228
breath,-0.4998936674559034
sorry,-0.4989628174105714
marketing,-0.4947135961513734
santa,0.48572928198161147
sevenday,0.8023619260356105
races,0.48932883476206007
definitely,0.499175607938575
prompting,-0.49868081869637115
relax,-0.49458438188053533
gotten,0.5049263446310549
strand,-0.49324374327705073
evolution,0.5174379152890535
wage,0.4871226856558404
aside,0.7760514893857624
spokesperson,-0.47779866925698555
neighboring,-0.4905195491625685
projected,-0.4956128592501993
sensitive,-0.4959749320614377
passenger,-0.48153067866710497
mounted,-0.5176851994142594
dining,0.4926977086964412
flexible,-0.48071523950370376
hospitality,0.4916713173579096
tightening,-0.4938422749716583
googlenews,0.7845702808759835
slowed,-0.7917395570387178
caribbean,0.48313713230325045
rollouts,-0.4886018185093556
sydney,-0.48959867990078687
neighborhood,0.7765013285845285
roadmap,-0.4989750917032414
enjoy,0.4970224830234382
necessities,0.8096849480989626
startup,-0.49044561592261227
controlled,0.5209768982485808
hardest,-0.49372849221379184
boeing,-0.809656227270356
corner,0.4945134906551734
euro,0.4885160346431607
visits,-0.48637773173283705
decrease,0.7715053225944533
mitigate,-0.4929178799262738
underway,0.4916929624615765
apparently,-0.5085180682795696
priorities,-0.4952009705053082
massachusetts,-0.4908729484072062
surveillance,0.49536858060107264
stood,0.47926858525011923
door,0.4920967333774122
shop,-0.4883768038148931
publicly,-0.4917106946338656
syria,-0.484195921973278
carried,-0.47905085998990676
universities,-0.4954257141034618
crowds,-0.4924077576228703
detection,0.4952200338628024
anyway,-0.4997776147655084
wild,0.5352093812735454
gujarat,0.780015281205332
thai,-0.49240475418781604
jumped,-0.4970050824902746
pharmacies,-0.49654934548102597
strongly,-0.4873445541090685
arms,-0.5036710758672499
lifts,-0.48864924876326077
opec,-0.49124706966194365
dark,-0.5005799141026829
rome,0.7803973795358952
borrowing,-0.7841995018247903
distance,-0.5057216861180164
hurt,0.4963672481751311
pharmacy,-0.49055328102269885
drivers,-0.5065783870250826
refuse,-0.5072100970742466
base,-0.48497536027674804
couple,0.7924206288563089
complex,0.768889588285643
visited,-0.4852347906254754
journal,0.4975749737967684
eases,0.4886856983334001
evade,0.5055660205553744
handled,0.4961018821581727
carrying,-0.4823781877105397
transition,0.7977030686168098
boom,-0.5013331881186885
publish,-0.7839884090831064
professor,0.4945993083581736
steady,-0.486417305438826
banning,-0.5099294017315271
journey,0.7890939243505044
searching,0.5015422218973098
israelicrimes,-0.4918578567144465
dangers,0.5130331317718216
index,0.7791020488823404
moratorium,-0.5114698202187844
huffpost,-0.4873434112580979
suspending,-0.4931357447707453
ranked,-0.4857780892390475
fun,-0.5001662014812641
managing,-0.4927082453134235
capitalism,0.7994066641402535
epicenter,-0.491578367586458
basically,0.5151713798736502
pneumonia,0.5136777788931307
swept,0.8098633558688996
cluster,-0.4770158571520997
guide,0.5016336006410712
rwanda,-0.48208626752962375
goals,0.49610400491811124
dow,0.7757168051680543
icu,-0.49358418198444703
publichealth,0.49849061664876004
looked,0.7798040269545261
iranian,0.4795066241025911
districts,0.7919929873521414
brings,-0.490452640598099
stayhome,-0.49687325090853895
wiv,0.5240807445451228
consumers,0.49811528810444194
understanding,0.5126614648871455
closely,0.5187871344952968
atlanta,0.7850575707225058
miami,-0.49400771606875804
producer,-0.500383923373708
smart,-0.5041311622840134
halfmast,-0.5124840920523879
speak,-0.4981172008908706
increasingly,0.4968588703912025
posed,-0.49499315644629444
surgical,-0.4954813702960321
stuff,-0.4983658761993153
achieved,0.4913496257643548
plants,-0.4830509940885385
structure,0.5069518886822821
bhutan,-0.49352873483300563
candidates,-0.48888509287165743
texans,0.7875559579589266
estate,-0.5070916950030528
crackdown,0.4857684292859477
jerusalem,-0.4975667780051318
threatening,-0.48767469970359645
homegrown,-0.4902110070371933
nonessential,0.49256700928373875
inequality,0.8145981582146927
imported,0.48266588490593626
hey,-0.499170118071437
climbed,-0.48750948733886074
branch,-0.4844037370452022
returns,0.50430642534047
reeling,-0.49976970375605007
theaters,0.7834923504044434
excess,0.7791989604900231
officers,-0.4851237746537163
output,-0.4862746305336868
language,-0.48905138868774106
text,0.7774587519249065
square,0.48922794849441903
unescosaveus,0.49744145954611246
excellent,0.5005071301822233
sample,0.5116645554258509
gap,-0.5019992738891057
crowd,-0.49786608076871275
hopefully,0.491498631148368
breakthrough,0.7926150315608957
eventually,-0.49413857208642786
subject,0.7774403422700304
waste,0.5027566154659342
choice,-0.5088943411985509
chamber,0.7842908872698354
surely,0.49574622498984267
coverup,0.5143710397116307
broadcast,0.7753540074753453
signalling,0.803550656957067
ward,-0.4954101160513263
corp,-0.790934561418247
speaking,-0.49361741907780343
knowing,0.49495071232894
treating,-0.5073974001341023
standing,-0.49732021165987794
golf,0.7911628543557285
sooner,0.48830638828756867
star,0.7821178816839727
self,0.502896239561832
award,-0.48513572361483726
missing,-0.4909096782763961
introduce,-0.4911374541633933
ruined,0.774196449501772
solutions,-0.4879781535811497
insisted,-0.49521865345758415
voting,0.4958577248178465
credibility,-0.4887236588767303
mount,-0.48498670583512443
employers,-0.5055784642248988
mounting,0.49510204518279294
puts,-0.4885554408595919
hebei,-0.4880612695908911
swiss,-0.7753641967725147
fulfill,-0.48328231452057085
resulting,-0.4940035905213443
screening,0.49837129104843125
entirely,-0.4937204401728973
crime,0.8235013687377777
dropping,0.7847896361554748
stepped,-0.4837280527097237
distributing,-0.49790089901576096
coast,-0.48336060592829716
famous,-0.4914494568522324
muslim,-0.48852435225863255
lowered,-0.7844927099577775
affecting,-0.49750138586528947
cup,-0.4879686163759516
stadiums,-0.5014120397944606
devices,-0.49266072228326363
exported,-0.49661071121527467
srilanka,-0.4839110776905504
payment,0.49955963370861606
monitor,-0.4966766571063624
availability,-0.4935395997787465
diplomats,0.48710926371253854
assured,-0.48926271807074573
streamline,-0.7912253153875854
peer,0.49789845610569744
circumstances,-0.48755438419809255
gene,0.5013729511379513
fired,0.7712915343485882
incidence,-0.4820031578153693
punjab,-0.5078826078128909
stayed,0.7869236544276158
coronavirusfree,-0.48862657472414317
willing,-0.5024214855912522
dip,0.7862006130008852
brain,0.4993503736083254
theater,0.4915064603775369
outweigh,-0.5082369698697925
peers,0.794973241963412
transmit,0.4946086901177015
faith,0.5030356955936581
furlough,0.4994629114760149
presidentelect,0.7759901097041563
opportunities,-0.49186979312410917
bio,0.511977525584309
warp,0.48290011512657266
seemingly,-0.5097552209182322
option,-0.5025841777433177
downplayed,0.7953286301996515
alliance,-0.4883926303200992
stats,0.49420392098587707
approximately,-0.4936352075093496
clean,0.48825372311808307
destroyed,0.4993734254556664
bangkok,-0.4872265411922456
catastrophic,-0.4949018078382916
strengthen,0.4885850674581414
partnership,-0.7770695751895422
primary,-0.4984951036390885
strength,0.49920812466722714
welsh,-0.47796371200225984
meat,0.7747205181185396
approaching,0.7990095804793258
harris,0.7746197905664985
bulletin,0.7882733178526456
farmers,0.501581487012979
uighurs,0.5033904575372871
institutions,0.7829810240753394
stretches,0.7937479807666179
hi,-0.4870963061925497
indoors,-0.49508166186790925
condition,-0.49748887301488953
bought,-0.4838237724749022
thehill,-0.4886383434169058
acquired,-0.4861909337168977
brink,-0.4856362489737066
gas,-0.4870340104434925
easier,-0.5001373402219119
leak,0.5327941140104117
dog,-0.49049486325539476
relevant,-0.5027753847101348
ramaphosa,0.7734527088325319
ship,-0.49034004476843374
gross,-0.7872391336988677
suit,-0.4841519373684474
expansion,-0.7985586017401182
deadline,-0.5283911354654027
spokesman,-0.7659663170830155
resulted,0.781657380084165
mall,0.7790271884852444
exercise,0.7852435232022382
expands,-0.5020632591965454
guys,0.8074287323894543
okay,-0.5061820607226257
circulating,0.5157440061082891
supports,-0.49572280557780707
oneshot,-0.48489652158746716
surprised,-0.5025786185062165
mess,-0.49474263874315355
fatality,-0.48097707536241174
partial,-0.49639964443466095
afghanistan,0.4881971814805708
promoting,0.49514331813399864
spots,0.48523807667286034
attend,0.49941666874776025
jones,0.500902798784576
practices,-0.4927712318383456
mix,0.5112818316937433
abuse,-0.4936482362254405
severely,-0.49356547022649233
firstever,0.7658478720798167
grants,0.4868897346909227
kim,0.50467407674259
eastern,-0.4878079686574131
duterte,0.7764308592266498
anti,-0.49599811570284597
nov,0.7848727578727734
cabs,-0.500577150881736
corporation,-0.48069305507091586
numerous,0.49237409936949383
relative,0.4994090598998574
direction,-0.4910780382423779
editorial,-0.48904584498607934
sluggish,-0.4887054973448444
exclusive,-0.4924528794616159
bahrain,0.48598570900545074
properly,0.5158794462278191
disruption,0.8039255573506723
australians,-0.5055580257369728
blunt,0.48613956117285034
stronger,0.48833571212397714
thoughts,0.504613242445863
catastrophe,0.816745795119241
resident,0.49368814253939397
jnj,-0.48017578105238334
reviewed,0.5004246659388636
requiring,-0.4916178753863609
osterholm,0.49283096228496165
scare,-0.49938438985135064
participants,0.4857952380064962
prefectures,-0.5014899834102181
awaiting,-0.4965973893528331
newspaper,-0.48636715179413126
destroy,-0.4997158624655909
sale,-0.48750199191658217
prominent,0.48568137005178535
enforcement,0.4963787799366234
az,-0.5030179544719783
climb,0.48794456191830904
rampant,-0.4837387034764263
protects,-0.4935626505556993
pull,0.49439804668119997
storm,0.7912229647244842
manufactured,0.5069928564087655
currency,-0.49621607949409025
hailed,-0.4852826523051531
function,0.5144983114101463
color,0.4901713738962191
evades,-0.4984738059103462
marchchange,-0.4869014884814975
deadlier,0.5162249160780429
devastated,0.491054064499823
retailer,-0.48194738580017416
steadily,0.7769032167107599
advised,-0.49707973590603743
relations,-0.4834393196895942
broadcasting,-0.49264939703731214
rampd,-0.493940576167803
debut,0.792554459100627
speculation,0.5061433345966705
tripled,0.7732532626205146
transmissibility,-0.49324199353669124
nuclear,0.48590669629958727
escaped,0.5258460774104079
mainly,0.48761354147651653
providers,0.8074039922623953
crude,-0.48578168309361414
alcohol,0.49581137541421827
disastrous,-0.5003634917184668
yahoo,-0.4901168988166178
card,0.4951151284505221
phone,-0.48918733518612173
optimism,0.5002800445217781
rally,-0.49154337788734614
demands,-0.5021901127490312
meetings,-0.48997493851970325
mention,-0.5065206039664041
toughest,0.7993250943672356
sweeping,-0.4895197372373753
p,-0.5283398586831474
species,0.5225308319637758
sectors,0.49199424606773845
command,-0.4882480418762558
naturally,0.5038467550480343
treasury,-0.4810643502524838
expertise,-0.48864384479677325
drrpnishank,-0.5044300436213258
alberta,-0.7766754229136668
generation,-0.49856337770433623
diet,-0.49692982019483195
kashmir,0.7706787586719391
obviously,0.4948945863561646
tehran,0.478045717570435
islands,0.4883708359253583
internet,0.49849415689964865
fc,0.8130808562155286
masking,0.48783349674294024
design,-0.4903640699432905
nightmare,-0.4909118462944177
banking,-0.8041340108261145
regardless,0.49615600907161783
bloomberg,-0.49183023696111416
implement,0.4848892391693202
exist,0.5000935090461239
dividend,-0.4866743427075742
eucommission,-0.4957700173865567
doubts,-0.4942923697536953
forecasts,-0.793738156460056
parade,0.7926133624759367
ass,-0.4972614288718716
lasts,-0.4962062589313719
strike,-0.4780356019744076
rejected,-0.49019706776257316
mistake,0.4920256601243761
livelihoods,0.49574915513278744
wow,0.49682744434846254
vegas,-0.776548144282466
independence,0.49440929570389863
idiots,-0.495162484329336
lungs,0.5047581679865208
exacerbated,-0.5046497180440636
droplets,-0.4861759932110169
everybody,0.806008115793768
downturn,0.8002247767710442
telegraph,-0.491352618948802
george,0.7696616618982766
counting,-0.48617242987972803
tickets,0.49601117983682613
tories,0.5009654883580387
counter,-0.4888499498578614
serbia,0.7762316932371611
ties,0.7789625429676137
indiafightscorona,-0.4929636608548118
peru,-0.4818699546758239
surplus,-0.4981462191621221
ai,-0.4951050262718125
threatens,0.4909870141827661
visiting,-0.4942904256609306
worrisome,0.49826645242000117
rent,0.49537193106416
pa,0.7881838143484091
ideal,-0.4954133567693757
professionals,0.4938260200311278
wastewater,0.4925885598067426
las,-0.7821630593984775
unitedstates,-0.48653978728207353
appointment,-0.5056815052473619
backed,-0.4898911045553865
ramadan,0.791536708879518
precautionary,-0.48655957991007903
xi,0.8184474822607153
celebrating,-0.49015217536801997
dear,0.5017755034348338
estimates,0.4842964427870868
museums,0.7740889928337249
damaged,0.48180433852357757
f,-0.8278984147039081
file,-0.782844816614085
documents,-0.4897228793071607
shipping,-0.7963893462585505
challenging,-0.4886819718484415
